Company,TypeName,Inches,Gpu,OpSys,Price_euros,Ram_GB,Weight_kg,SSD_GB,HDD_GB,Total_Storage_GB,Is_IPS,Is_Touchscreen,Screen_Width,Screen_Height,Res_Class,PPI,CPU_Brand,CPU_GHz,GPU_Brand
Toshiba,Notebook,15.6,Intel HD Graphics 620,Windows 10,1064.0,8,2.0,0,500,500,True,False,1920,1080,FHD,141.21199808219862,Intel,2.5,Intel
Dell,Notebook,15.6,AMD Radeon 530,Windows 10,919.0,8,2.2,256,0,256,False,False,1920,1080,FHD,141.21199808219862,Intel,1.8,AMD
Dell,Notebook,15.6,AMD Radeon 530,Windows 10,1135.0,16,2.2,256,2048,2304,False,False,1920,1080,FHD,141.21199808219862,Intel,1.8,AMD
Lenovo,Gaming,15.6,Nvidia GeForce GTX 960,Windows 10,1196.0,8,3.31,128,1024,1152,True,False,1920,1080,FHD,141.21199808219862,Intel,2.6,Nvidia
Dell,Gaming,17.3,Nvidia GeForce GTX 1070,Windows 10,3147.37,32,4.42,512,1024,1536,True,False,3840,2160,4K,254.67134914246222,Intel,2.8,Nvidia
Dell,Notebook,14.0,Intel HD Graphics 520,Windows 10,1229.0,8,1.56,256,0,256,False,False,1920,1080,FHD,157.3505121487356,Intel,2.4,Intel
Lenovo,Notebook,15.6,Intel HD Graphics 500,Windows 10,419.0,4,2.2,0,500,500,False,False,1366,768,HD,100.45466986113651,Intel,1.1,Intel
Lenovo,Notebook,15.6,Intel HD Graphics 520,Windows 10,535.0,4,2.2,0,500,500,False,False,1920,1080,FHD,141.21199808219862,Intel,2.3,Intel
HP,Notebook,15.6,AMD Radeon R5 M430,Windows 10,539.0,6,2.04,0,1024,1024,False,False,1920,1080,FHD,141.21199808219862,Intel,2.0,AMD
MSI,Gaming,17.3,Nvidia GeForce GTX 1060,Windows 10,1486.77,8,2.7,128,1024,1152,False,False,1920,1080,FHD,127.33567457123111,Intel,2.8,Nvidia
Toshiba,Notebook,15.6,Intel HD Graphics 520,Windows 10,498.0,4,2.1,128,0,128,False,False,1366,768,HD,100.45466986113651,Intel,2.1,Intel
Dell,Notebook,15.6,Intel HD Graphics 620,Windows 10,955.0,8,2.06,0,1024,1024,False,False,1920,1080,FHD,141.21199808219862,Intel,2.5,Intel
HP,Notebook,15.6,AMD Radeon 530,Windows 10,745.0,8,2.1,0,1024,1024,False,False,1920,1080,FHD,141.21199808219862,Intel,2.7,AMD
Toshiba,Notebook,15.6,Intel HD Graphics 620,Windows 10,1258.0,8,2.0,256,0,256,True,False,1920,1080,FHD,141.21199808219862,Intel,2.5,Intel
Acer,Notebook,15.6,Intel HD Graphics 520,Linux,412.0,4,2.1,128,0,128,False,False,1366,768,HD,100.45466986113651,Intel,2.0,Intel
Microsoft,Ultrabook,13.5,Intel Iris Plus Graphics 640,Windows 10 S,1867.85,8,1.252,256,0,256,False,True,2256,1504,FHD,200.84255993695703,Intel,2.8,Intel
Lenovo,Notebook,15.6,AMD Radeon R5 M430,Windows 10,817.95,8,1.9,128,1024,1152,False,False,1920,1080,FHD,141.21199808219862,Intel,2.5,AMD
Lenovo,2 in 1 Convertible,13.3,Intel HD Graphics 620,Windows 10,1034.0,8,1.3,256,0,256,True,True,1920,1080,FHD,165.6321180513006,Intel,2.5,Intel
Lenovo,Notebook,15.6,AMD Radeon R2 Graphics,Windows 10,349.0,4,2.2,128,0,128,False,False,1366,768,HD,100.45466986113651,AMD,2.2,AMD
HP,2 in 1 Convertible,14.0,Nvidia GeForce 940MX,Windows 10,699.0,4,1.63,128,0,128,True,True,1920,1080,FHD,157.3505121487356,Intel,2.4,Nvidia
MSI,Gaming,15.6,Nvidia GeForce GTX 1050,Windows 10,1294.0,16,2.4,256,1024,1280,False,False,1920,1080,FHD,141.21199808219862,Intel,2.8,Nvidia
Asus,Ultrabook,14.0,Intel HD Graphics 620,Windows 10,1135.0,8,1.1,256,0,256,False,False,1920,1080,FHD,157.3505121487356,Intel,2.5,Intel
HP,2 in 1 Convertible,11.6,Intel HD Graphics 500,Chrome OS,495.0,8,1.4,64,0,64,False,True,1366,768,HD,135.0942111925629,Intel,1.1,Intel
LG,Ultrabook,15.6,Intel HD Graphics 620,Windows 10,2299.0,8,1.09,512,0,512,True,False,1920,1080,FHD,141.21199808219862,Intel,1.8,Intel
Acer,Gaming,15.6,Nvidia GeForce GTX 1050 Ti,Windows 10,1299.0,16,2.5,256,0,256,False,False,1920,1080,FHD,141.21199808219862,Intel,2.5,Nvidia
MSI,Gaming,15.6,Nvidia GeForce GTX 1050,Windows 10,997.9,8,2.2,256,0,256,False,False,1920,1080,FHD,141.21199808219862,Intel,2.5,Nvidia
Asus,Notebook,15.6,Intel HD Graphics 500,Windows 10,419.0,4,1.86,128,0,128,False,False,1366,768,HD,100.45466986113651,Intel,1.1,Intel
Dell,Gaming,15.6,Nvidia GeForce GTX 1060,Windows 10,2051.0,16,3.21,128,1024,1152,False,False,1920,1080,FHD,141.21199808219862,Intel,2.5,Nvidia
HP,Notebook,17.3,AMD Radeon R5 520,Windows 10,699.0,4,2.5,256,0,256,True,False,1920,1080,FHD,127.33567457123111,Intel,2.0,AMD
Lenovo,2 in 1 Convertible,13.3,Intel UHD Graphics 620,Windows 10,1499.0,8,1.19,512,0,512,True,True,1920,1080,FHD,165.6321180513006,Intel,1.8,Intel
Dell,Gaming,15.6,Nvidia GeForce GTX 1070,Windows 10,2813.75,16,3.49,256,1024,1280,False,False,1920,1080,FHD,141.21199808219862,Intel,2.9,Nvidia
HP,Notebook,15.6,AMD Radeon 520,Windows 10,612.61,4,1.86,0,500,500,False,False,1366,768,HD,100.45466986113651,Intel,2.5,AMD
Dell,Notebook,15.6,AMD Radeon R5 M430,Windows 10,545.67,4,2.2,0,1024,1024,False,False,1366,768,HD,100.45466986113651,Intel,2.0,AMD
HP,Notebook,17.3,AMD Radeon R7 M440,Windows 10,569.0,6,2.65,0,2048,2048,True,False,1920,1080,FHD,127.33567457123111,AMD,2.4,AMD
Lenovo,Notebook,15.6,Intel HD Graphics 510,Windows 10,318.0,4,2.1,0,500,500,False,False,1366,768,HD,100.45466986113651,Intel,1.6,Intel
Acer,Notebook,14.0,Intel HD Graphics 510,Chrome OS,375.0,4,1.45,32,0,32,False,False,1366,768,HD,111.93520355955211,Intel,1.6,Intel
Lenovo,Notebook,14.0,Intel HD Graphics 620,Windows 10,699.0,4,1.7,256,0,256,False,False,1920,1080,FHD,157.3505121487356,Intel,2.5,Intel
HP,Workstation,17.3,Nvidia Quadro M1200,Windows 10,1907.99,8,3.14,0,500,500,False,False,1920,1080,FHD,127.33567457123111,Intel,2.8,Nvidia
Lenovo,2 in 1 Convertible,14.0,Intel HD Graphics 620,Windows 10,2590.0,8,1.42,256,0,256,False,True,2560,1440,QHD,209.8006828649808,Intel,2.7,Intel
Toshiba,Notebook,13.3,Intel HD Graphics 620,Windows 10,973.0,8,1.5,256,0,256,True,False,1920,1080,FHD,165.6321180513006,Intel,2.5,Intel
Acer,Netbook,11.6,Intel HD Graphics,Windows 10,269.0,4,1.4,32,0,32,False,False,1366,768,HD,135.0942111925629,Intel,1.6,Intel
Lenovo,2 in 1 Convertible,14.0,Intel HD Graphics 620,Windows 10,1749.0,16,1.38,512,0,512,False,True,1920,1080,FHD,157.3505121487356,Intel,2.7,Intel
Asus,2 in 1 Convertible,12.5,Intel HD Graphics 515,Chrome OS,669.0,4,1.2,64,0,64,False,True,1920,1080,FHD,176.23257360658386,Intel,0.9,Intel
Toshiba,Ultrabook,13.3,Intel HD Graphics 520,Windows 10,1877.0,16,1.36,512,0,512,False,True,1920,1080,FHD,165.6321180513006,Intel,2.5,Intel
HP,Notebook,15.6,AMD Radeon 530,Windows 10,689.0,4,2.1,0,500,500,True,False,1920,1080,FHD,141.21199808219862,Intel,2.7,AMD
Dell,Gaming,15.6,Nvidia GeForce GTX 1050,Windows 10,819.0,8,2.56,0,1024,1024,False,False,1920,1080,FHD,141.21199808219862,Intel,2.5,Nvidia
Lenovo,Notebook,15.6,AMD Radeon 530,Windows 10,399.0,4,2.2,256,0,256,False,False,1920,1080,FHD,141.21199808219862,AMD,2.9,AMD
Lenovo,Notebook,15.6,AMD Radeon R7,Windows 10,429.0,8,2.2,0,1024,1024,False,False,1366,768,HD,100.45466986113651,AMD,3.6,AMD
Lenovo,Notebook,15.6,Intel HD Graphics 620,Windows 10,621.45,4,2.1,0,2048,2048,False,False,1920,1080,FHD,141.21199808219862,Intel,2.5,Intel
Lenovo,Notebook,15.6,Intel HD Graphics 520,No OS,450.0,4,1.9,0,500,500,False,False,1366,768,HD,100.45466986113651,Intel,2.0,Intel
Dell,Notebook,15.6,Intel HD Graphics 620,Windows 10,795.0,8,2.18,256,0,256,False,False,1920,1080,FHD,141.21199808219862,Intel,2.5,Intel
Acer,2 in 1 Convertible,13.3,Intel UHD Graphics 620,Windows 10,999.0,8,1.6,256,0,256,True,True,1920,1080,FHD,165.6321180513006,Intel,1.6,Intel
Lenovo,Workstation,15.6,Nvidia Quadro M520M,Windows 7,1855.0,16,2.18,512,0,512,False,False,1920,1080,FHD,141.21199808219862,Intel,2.5,Nvidia
Lenovo,Notebook,14.0,Intel HD Graphics 520,Windows 10,1191.0,8,1.8,256,0,256,False,False,1920,1080,FHD,157.3505121487356,Intel,2.3,Intel
HP,Notebook,17.3,AMD Radeon 530,Windows 10,655.01,6,2.71,0,2048,2048,True,False,1920,1080,FHD,127.33567457123111,AMD,2.5,AMD
Lenovo,Gaming,15.6,Nvidia GeForce GTX 1050 Ti,Windows 10,1249.0,8,2.5,128,1024,1152,True,False,1920,1080,FHD,141.21199808219862,Intel,2.8,Nvidia
Dell,Notebook,14.0,Nvidia GeForce 930MX,Linux,1089.0,8,1.64,256,0,256,False,False,1920,1080,FHD,157.3505121487356,Intel,2.8,Nvidia
Dell,Notebook,15.6,Intel HD Graphics 620,Linux,726.0,8,1.98,0,1024,1024,False,False,1920,1080,FHD,141.21199808219862,Intel,2.5,Intel
Asus,Notebook,14.0,Intel HD Graphics 500,Windows 10,298.0,4,1.5,32,0,32,False,False,1920,1080,FHD,157.3505121487356,Intel,1.1,Intel
Dell,Notebook,15.6,Intel HD Graphics 620,Windows 10,1426.66,16,1.93,512,0,512,False,False,1920,1080,FHD,141.21199808219862,Intel,2.6,Intel
Lenovo,Notebook,14.0,Nvidia GeForce 920MX,Windows 10,857.07,8,1.87,256,0,256,True,False,1920,1080,FHD,157.3505121487356,Intel,2.5,Nvidia
Dell,Notebook,15.6,Intel HD Graphics 620,Windows 10,1179.0,8,1.9,256,0,256,False,False,1920,1080,FHD,141.21199808219862,Intel,2.6,Intel
Lenovo,Notebook,15.6,AMD Radeon R4,Windows 10,298.0,4,2.19,0,500,500,False,False,1366,768,HD,100.45466986113651,AMD,2.0,AMD
Mediacom,Notebook,14.0,Intel HD Graphics 400,Windows 10,265.0,4,1.4,0,32,32,True,False,1920,1200,FHD,161.72539083525606,Intel,1.92,Intel
HP,Notebook,17.3,Nvidia GeForce 930MX,Windows 10,1200.0,8,2.63,256,0,256,False,False,1920,1080,FHD,127.33567457123111,Intel,2.7,Nvidia
Lenovo,Ultrabook,14.0,Intel HD Graphics 520,Windows 10,1686.64,8,1.17,512,0,512,True,False,2560,1440,QHD,209.8006828649808,Intel,2.5,Intel
HP,2 in 1 Convertible,13.3,Intel HD Graphics 620,Windows 10,836.6,8,1.58,256,0,256,True,True,1366,768,HD,117.82653006268643,Intel,2.5,Intel
Lenovo,Ultrabook,14.0,Intel HD Graphics 620,Windows 10,1499.0,8,1.32,256,0,256,True,False,1920,1080,FHD,157.3505121487356,Intel,2.5,Intel
Dell,Gaming,17.3,Nvidia GeForce GTX 1070,Windows 10,3659.4,32,4.36,1024,1024,2048,False,False,3840,2160,4K,254.67134914246222,Intel,2.8,Nvidia
MSI,Gaming,17.3,Nvidia GeForce GTX 1050 Ti,Windows 10,1348.48,8,2.7,128,1024,1152,False,False,1920,1080,FHD,127.33567457123111,Intel,2.8,Nvidia
Lenovo,Notebook,15.6,Intel HD Graphics 620,No OS,489.9,4,1.9,0,1024,1024,False,False,1366,768,HD,100.45466986113651,Intel,2.5,Intel
Dell,Notebook,15.6,AMD Radeon 530,Windows 10,719.0,8,2.2,128,1024,1152,False,False,1920,1080,FHD,141.21199808219862,Intel,1.6,AMD
Dell,2 in 1 Convertible,13.3,Intel HD Graphics 620,Windows 10,649.0,4,1.71,0,1024,1024,False,True,1920,1080,FHD,165.6321180513006,Intel,2.4,Intel
Dell,Notebook,15.6,AMD Radeon R7 M445,Linux,589.52,8,2.32,0,1024,1024,False,False,1366,768,HD,100.45466986113651,Intel,2.5,AMD
HP,Notebook,15.6,AMD Radeon 520,Windows 10,489.0,4,2.1,0,1024,1024,False,False,1920,1080,FHD,141.21199808219862,AMD,3.0,AMD
Acer,Gaming,17.3,Nvidia GeForce GTX 1060,Windows 10,1935.0,16,4.2,128,1024,1152,True,False,1920,1080,FHD,127.33567457123111,Intel,2.6,Nvidia
Dell,Notebook,15.6,Intel HD Graphics 620,Windows 10,649.0,12,2.25,0,1024,1024,False,False,1366,768,HD,100.45466986113651,Intel,2.5,Intel
HP,Notebook,15.6,AMD Radeon 520,Windows 10,650.0,6,2.1,128,1024,1152,False,False,1920,1080,FHD,141.21199808219862,AMD,3.0,AMD
Acer,Notebook,15.6,Intel HD Graphics 620,Windows 10,559.0,4,2.4,0,500,500,False,False,1366,768,HD,100.45466986113651,Intel,2.5,Intel
Lenovo,Notebook,13.3,Intel HD Graphics 620,Windows 10,960.0,8,1.44,256,0,256,True,False,1920,1080,FHD,165.6321180513006,Intel,2.5,Intel
Lenovo,Notebook,15.6,Intel HD Graphics 620,Windows 10,779.0,4,1.85,0,1024,1024,False,False,1920,1080,FHD,141.21199808219862,Intel,2.7,Intel
HP,Workstation,15.6,Nvidia Quadro M2200,Windows 10,2419.0,16,2.6,256,0,256,False,False,1920,1080,FHD,141.21199808219862,Intel,2.8,Nvidia
Dell,2 in 1 Convertible,13.3,Intel UHD Graphics 620,Windows 10,659.0,8,1.55,0,1024,1024,False,True,1920,1080,FHD,165.6321180513006,Intel,1.6,Intel
MSI,Gaming,15.6,Nvidia GeForce GTX 1060,Windows 10,2094.48,16,1.8,256,1024,1280,False,False,1920,1080,FHD,141.21199808219862,Intel,2.8,Nvidia
Acer,Notebook,15.6,Intel HD Graphics 520,Windows 10,410.8,4,2.4,0,500,500,False,False,1366,768,HD,100.45466986113651,Intel,2.0,Intel
Dell,Notebook,15.6,Nvidia GeForce 940MX,Windows 10,1207.0,8,2.0,128,1024,1152,False,False,1920,1080,FHD,141.21199808219862,Intel,2.7,Nvidia
Dell,Notebook,15.6,Intel HD Graphics 520,Windows 10,665.0,8,2.0,256,0,256,False,False,1366,768,HD,100.45466986113651,Intel,2.0,Intel
Toshiba,Notebook,14.0,Intel HD Graphics 620,Windows 10,1535.0,8,1.25,256,0,256,True,True,1920,1080,FHD,157.3505121487356,Intel,2.5,Intel
Lenovo,2 in 1 Convertible,14.0,Intel HD Graphics 620,Windows 10,999.0,8,1.7,256,0,256,False,True,1920,1080,FHD,157.3505121487356,Intel,2.5,Intel
Lenovo,Workstation,15.6,Nvidia Quadro M520M,Windows 10,3299.0,16,2.5,1024,0,1024,True,False,3840,2160,4K,282.42399616439724,Intel,2.8,Nvidia
Acer,Notebook,14.0,Intel HD Graphics 400,Chrome OS,330.0,2,1.68,32,0,32,False,False,1366,768,HD,111.93520355955211,Intel,1.6,Intel
Samsung,Ultrabook,13.3,Intel HD Graphics 620,Windows 10,1649.0,16,0.81,256,0,256,False,False,1920,1080,FHD,165.6321180513006,Intel,2.7,Intel
HP,Notebook,15.6,Intel HD Graphics 520,Windows 10,539.0,8,1.86,256,0,256,False,False,1920,1080,FHD,141.21199808219862,Intel,2.0,Intel
Dell,Notebook,14.0,Intel HD Graphics 620,Windows 10,1126.71,8,1.6,256,0,256,False,False,1366,768,HD,111.93520355955211,Intel,2.5,Intel
HP,Workstation,17.3,Nvidia Quadro M2000M,Windows 7,4389.0,16,3.0,256,0,256,True,False,1920,1080,FHD,127.33567457123111,Intel,2.9,Nvidia
Lenovo,Netbook,11.6,Intel HD Graphics 400,Windows 10,475.0,4,1.4,128,0,128,False,True,1366,768,HD,135.0942111925629,Intel,1.6,Intel
HP,Notebook,15.6,Intel HD Graphics 520,Windows 10,1900.0,8,1.84,256,0,256,False,False,1920,1080,FHD,141.21199808219862,Intel,2.4,Intel
Asus,Notebook,15.6,Nvidia GeForce GTX 950M,No OS,579.0,4,2.45,0,1024,1024,False,False,1366,768,HD,100.45466986113651,Intel,2.3,Nvidia
Lenovo,Ultrabook,14.0,Intel HD Graphics 520,Windows 10,1096.0,4,1.7,180,0,180,False,False,1920,1080,FHD,157.3505121487356,Intel,2.3,Intel
Asus,Notebook,15.6,Intel HD Graphics 620,Windows 10,849.9,4,2.37,256,0,256,False,False,1366,768,HD,100.45466986113651,Intel,2.7,Intel
Lenovo,2 in 1 Convertible,13.3,Intel HD Graphics 540,Windows 10,1199.0,8,1.3,256,0,256,True,True,3200,1800,QHD,276.053530085501,Intel,1.8,Intel
HP,Notebook,15.6,Nvidia GeForce GTX 1050,Windows 10,1099.0,8,2.2,128,1024,1152,True,False,1920,1080,FHD,141.21199808219862,Intel,2.5,Nvidia
HP,Workstation,15.6,Nvidia Quadro M1000M,Windows 7,1561.0,8,2.59,256,0,256,False,False,1920,1080,FHD,141.21199808219862,Intel,2.6,Nvidia
Dell,Gaming,15.6,Nvidia GeForce GTX 1070,Windows 10,2868.99,16,4.42,256,1024,1280,True,False,3840,2160,4K,282.42399616439724,Intel,2.8,Nvidia
Acer,Notebook,15.6,Intel HD Graphics 620,Windows 10,599.0,4,2.1,256,0,256,False,False,1366,768,HD,100.45466986113651,Intel,2.5,Intel
Lenovo,Gaming,15.6,Nvidia GeForce GTX 1050,Windows 10,1048.0,8,2.5,128,1024,1152,True,False,1920,1080,FHD,141.21199808219862,Intel,2.8,Nvidia
Dell,Ultrabook,12.5,Intel HD Graphics 620,Windows 10,1859.0,16,1.18,256,0,256,False,False,1920,1080,FHD,176.23257360658386,Intel,2.8,Intel
Google,Ultrabook,12.3,Intel HD Graphics 615,Chrome OS,1559.0,8,1.1,256,0,256,False,True,2400,1600,QHD,234.50740003017813,Intel,1.2,Intel
Asus,Ultrabook,13.3,Intel HD Graphics 620,Windows 10,1129.0,8,1.2,256,0,256,True,False,3200,1800,QHD,276.053530085501,Intel,2.5,Intel
Dell,Notebook,13.3,Intel HD Graphics 520,Windows 10,849.0,4,1.65,0,500,500,False,False,1366,768,HD,117.82653006268643,Intel,2.0,Intel
Acer,Notebook,13.3,Intel HD Graphics 520,Windows 10,655.0,4,1.6,128,0,128,False,False,1366,768,HD,117.82653006268643,Intel,2.3,Intel
Asus,Notebook,17.3,Nvidia GeForce 920MX,Windows 10,470.34,4,2.8,0,1024,1024,False,False,1366,768,HD,90.58340172449303,Intel,1.1,Nvidia
Dell,Gaming,15.6,Nvidia GeForce GTX 960M,Windows 10,1099.0,16,2.72,128,1024,1152,True,True,3840,2160,4K,282.42399616439724,Intel,2.6,Nvidia
Samsung,Ultrabook,13.3,Intel HD Graphics 620,Windows 10,1599.0,8,1.31,256,0,256,False,True,1920,1080,FHD,165.6321180513006,Intel,2.7,Intel
Acer,Notebook,15.6,Intel HD Graphics 505,Linux,298.0,4,2.1,0,1024,1024,False,False,1366,768,HD,100.45466986113651,Intel,1.1,Intel
Dell,Notebook,15.6,AMD Radeon R7 M445,Windows 10,1181.27,16,2.3,256,0,256,False,False,1920,1080,FHD,141.21199808219862,Intel,2.7,AMD
Samsung,2 in 1 Convertible,15.0,AMD Radeon 540,Windows 10,1799.0,16,1.71,256,0,256,False,True,1920,1080,FHD,146.86047800548656,Intel,2.7,AMD
Toshiba,Notebook,14.0,Intel HD Graphics 520,Windows 10,1020.0,4,1.75,128,0,128,True,False,1366,768,HD,111.93520355955211,Intel,2.3,Intel
Dell,Gaming,15.6,Nvidia GeForce GTX 1050,Windows 10,1099.0,8,2.62,0,1024,1024,False,False,1920,1080,FHD,141.21199808219862,Intel,2.8,Nvidia
HP,Ultrabook,12.5,Intel HD Graphics 520,Windows 10,1244.0,4,1.26,256,0,256,False,False,1366,768,HD,125.36742798669837,Intel,2.3,Intel
Asus,2 in 1 Convertible,15.6,Nvidia GeForce 940MX,Windows 10,839.0,12,2.3,0,2048,2048,False,True,1920,1080,FHD,141.21199808219862,Intel,2.7,Nvidia
Lenovo,Notebook,15.6,Nvidia Quadro M2000M,Windows 7,2370.0,16,2.5,512,0,512,False,False,3840,2160,4K,282.42399616439724,Intel,2.7,Nvidia
Acer,Notebook,14.0,Intel HD Graphics 620,Windows 10,636.0,4,1.8,128,0,128,True,False,1920,1080,FHD,157.3505121487356,Intel,2.4,Intel
Razer,Gaming,14.0,Nvidia GeForce GTX 1060,Windows 10,2899.0,16,1.95,512,0,512,False,False,1920,1080,FHD,157.3505121487356,Intel,2.8,Nvidia
Asus,Notebook,15.6,Intel HD Graphics 505,Windows 10,581.9,8,2.0,128,0,128,False,False,1920,1080,FHD,141.21199808219862,Intel,1.1,Intel
Dell,Gaming,17.3,Nvidia GeForce GTX 1070M,Windows 10,3588.8,32,4.42,1024,1024,2048,True,False,1920,1080,FHD,127.33567457123111,Intel,2.8,Nvidia
Asus,Gaming,17.3,Nvidia GeForce GTX 1070,Windows 10,2350.0,16,4.3,256,1024,1280,True,False,1920,1080,FHD,127.33567457123111,Intel,2.6,Nvidia
Toshiba,Ultrabook,14.0,Nvidia GeForce 930M,Windows 10,1764.0,16,1.47,512,0,512,True,False,1920,1080,FHD,157.3505121487356,Intel,2.6,Nvidia
Lenovo,Notebook,15.6,Intel HD Graphics 405,No OS,329.0,8,2.2,0,1024,1024,False,False,1366,768,HD,100.45466986113651,Intel,1.6,Intel
Lenovo,Ultrabook,14.0,Intel HD Graphics 620,Windows 10,2299.0,16,1.7,512,0,512,False,False,1920,1080,FHD,157.3505121487356,Intel,2.7,Intel
MSI,Gaming,14.0,Nvidia GeForce GTX 1060,Windows 10,1891.0,16,1.6,256,1024,1280,True,False,1920,1080,FHD,157.3505121487356,Intel,2.8,Nvidia
MSI,Gaming,15.6,Nvidia GeForce GTX 1050,Windows 10,1089.0,8,2.2,128,1024,1152,False,False,1920,1080,FHD,141.21199808219862,Intel,2.5,Nvidia
Lenovo,Gaming,15.6,Nvidia GeForce GTX 1050,Windows 10,999.0,4,2.4,0,1024,1024,True,False,1920,1080,FHD,141.21199808219862,Intel,2.8,Nvidia
Acer,Gaming,17.3,Nvidia GeForce GTX 1060,Windows 10,2299.0,16,4.2,256,1024,1280,True,False,1920,1080,FHD,127.33567457123111,Intel,2.8,Nvidia
Dell,Gaming,15.6,Nvidia GeForce GTX 1050,Windows 10,985.0,8,2.62,256,0,256,False,False,1920,1080,FHD,141.21199808219862,Intel,2.5,Nvidia
Asus,Gaming,15.6,Nvidia GeForce GTX1060,Windows 10,1339.0,8,2.24,128,1024,1152,False,False,1920,1080,FHD,141.21199808219862,Intel,2.8,Nvidia
Vero,Notebook,14.0,Intel HD Graphics 500,Windows 10,202.9,4,1.22,32,0,32,False,False,1920,1080,FHD,157.3505121487356,Intel,1.1,Intel
Lenovo,2 in 1 Convertible,13.3,Intel HD Graphics 620,Windows 10,1970.0,8,1.37,512,0,512,True,True,1920,1080,FHD,165.6321180513006,Intel,2.7,Intel
Lenovo,2 in 1 Convertible,15.6,AMD Radeon R7 M460,Windows 10,959.0,8,2.08,256,0,256,False,True,1920,1080,FHD,141.21199808219862,Intel,2.5,AMD
Apple,Ultrabook,12.0,Intel HD Graphics 5300,Mac OS X,1165.0,8,0.92,512,0,512,True,False,2304,1440,FHD,226.41554716935852,Intel,1.2,Intel
Lenovo,2 in 1 Convertible,14.0,Intel HD Graphics 620,Windows 10,2330.0,8,1.42,256,0,256,True,True,2560,1440,QHD,209.8006828649808,Intel,2.5,Intel
Asus,Notebook,14.0,Intel HD Graphics 500,Windows 10,299.0,4,1.63,32,0,32,False,False,1366,768,HD,111.93520355955211,Intel,1.1,Intel
Dell,Notebook,15.6,Intel HD Graphics 620,Windows 10,810.0,8,1.95,128,0,128,False,False,1366,768,HD,100.45466986113651,Intel,2.5,Intel
Lenovo,2 in 1 Convertible,13.9,Intel HD Graphics 620,Windows 10,1349.0,8,1.38,256,0,256,True,True,1920,1080,FHD,158.48253022174808,Intel,2.7,Intel
Dell,Notebook,15.6,AMD Radeon R5 M420X,Windows 10,739.0,8,2.0,256,0,256,False,False,1920,1080,FHD,141.21199808219862,Intel,2.0,AMD
HP,Workstation,15.6,Nvidia Quadro M2200,Windows 10,2064.9,8,3.14,256,0,256,False,False,1920,1080,FHD,141.21199808219862,Intel,2.8,Nvidia
Asus,Notebook,15.6,Intel HD Graphics 620,Windows 10,1099.0,8,2.37,256,0,256,False,False,1920,1080,FHD,141.21199808219862,Intel,2.5,Intel
Dell,Ultrabook,13.3,Intel HD Graphics 620,Windows 10,1499.0,8,1.29,256,0,256,False,False,1920,1080,FHD,165.6321180513006,Intel,2.5,Intel
Dell,Notebook,15.6,Nvidia GeForce GTX 1050,Windows 10,1749.0,8,2.06,256,0,256,False,True,3840,2160,4K,282.42399616439724,Intel,2.5,Nvidia
Dell,Netbook,11.6,Intel HD Graphics 505,Windows 10,744.0,4,1.63,128,0,128,False,False,1366,768,HD,135.0942111925629,Intel,1.1,Intel
HP,Netbook,12.5,Intel HD Graphics 620,Windows 10,1389.0,8,1.26,256,0,256,False,False,1366,768,HD,125.36742798669837,Intel,2.6,Intel
Toshiba,Notebook,15.6,Intel HD Graphics 520,Windows 10,780.0,4,2.1,0,500,500,False,False,1366,768,HD,100.45466986113651,Intel,2.3,Intel
HP,Notebook,15.6,AMD Radeon R7 Graphics,Windows 10,629.0,8,2.04,0,2048,2048,False,False,1366,768,HD,100.45466986113651,AMD,2.5,AMD
Dell,Gaming,15.6,Nvidia GeForce GTX 1050 Ti,Windows 10,1679.0,16,2.62,512,0,512,False,False,3840,2160,4K,282.42399616439724,Intel,2.8,Nvidia
Lenovo,Notebook,15.6,Nvidia GeForce 920M,Windows 10,609.0,4,2.4,0,1024,1024,False,False,1920,1080,FHD,141.21199808219862,Intel,2.5,Nvidia
HP,Gaming,17.3,AMD Radeon RX 580,Windows 10,1749.0,12,3.74,0,1024,1024,True,False,1920,1080,FHD,127.33567457123111,Intel,2.8,AMD
MSI,Gaming,17.3,Nvidia GeForce GTX 1070,Windows 10,2415.0,16,2.9,512,1024,1536,False,False,1920,1080,FHD,127.33567457123111,Intel,2.8,Nvidia
Samsung,Ultrabook,13.3,Intel HD Graphics 620,Windows 10,1499.0,8,0.81,256,0,256,False,False,1920,1080,FHD,165.6321180513006,Intel,2.5,Intel
Dell,Notebook,15.6,Nvidia GeForce GT 940MX,Windows 10,961.0,8,1.98,0,1024,1024,False,False,1920,1080,FHD,141.21199808219862,Intel,2.7,Nvidia
Dell,Notebook,15.6,AMD Radeon R5 M420,Windows 10,789.81,8,2.18,256,0,256,False,False,1920,1080,FHD,141.21199808219862,Intel,2.5,AMD
Lenovo,Ultrabook,14.0,Intel HD Graphics 620,Windows 10,1859.0,8,1.32,256,0,256,False,False,1920,1080,FHD,157.3505121487356,Intel,2.7,Intel
Razer,Ultrabook,12.5,Intel HD Graphics 620,Windows 10,1799.0,16,1.29,512,0,512,True,True,3840,2160,4K,352.4651472131677,Intel,2.5,Intel
HP,Netbook,11.6,Intel HD Graphics 400,Chrome OS,385.0,4,1.23,16,0,16,False,False,1366,768,HD,135.0942111925629,Intel,1.6,Intel
